trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp1.png,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
14,exp1.png,exp2.png,,2,0,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,53,54,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.6746009992678849,0,valid_lose,276.3715761000003,35,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
15,exp3.png,exp4.png,,2,0,2,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,54,55,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.9162494649954773,1,valid_win,280.90267230000063,36,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
16,exp1.png,exp2.png,,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,55,56,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9496790882894758,1,valid_win,285.41779570000017,37,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
17,exp3.png,exp4.png,,2,0,2,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,56,57,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.4610392615661819,1,valid_win,289.71663979999994,38,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
18,exp1.png,exp2.png,,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,57,58,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7141201743503811,1,valid_win,294.16490990000057,39,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
19,exp3.png,exp4.png,,2,0,2,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,58,59,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp3.png,exp4.png,1,3,reversed,correct,0.8597438070954138,1,valid_win,298.6309215000001,40,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
20,exp1.png,exp2.png,,2,0,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,59,60,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7267230266617837,1,valid_win,302.72884130000057,41,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,exp1.png,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.7805860999997,84.0,4.5251863999992565,"[(84.0, 4.5251863999992565)]",84.0,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,exp2.png,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.3908389999997,27.0,2.7784747000005154,"[(27.0, 2.7784747000005154)]",,27.0,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,exp3.png,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.2422467999995,83.0,2.492019000000255,"[(83.0, 2.492019000000255)]",,,83.0,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,exp4.png,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.6552464999995,24.0,1.4109051999994335,"[(24.0, 1.4109051999994335)]",,,,24.0,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,False,0,61,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.8421128547306834,0,valid_lose,323.8387399000003,41,,,,,,,,,321.5089646000006,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,False,1,62,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.1813968801465241,0,invalid_lose,328.93622940000023,41,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,False,2,63,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.2663528603660196,1,valid_win,334.2018517000006,42,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,False,3,64,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.29982288056022155,0,valid_lose,338.9834015000006,42,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,False,4,65,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.1150447268919883,0,invalid_lose,343.4816060000003,42,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,False,5,66,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.8123739718738799,1,valid_win,348.3132731000005,43,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,False,6,67,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.7165834926675845,1,valid_win,353.5450236000006,44,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,False,7,68,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.262809553636118,1,valid_win,358.0105749000004,45,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,False,8,69,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.6591518384995771,1,valid_win,362.7750265000004,46,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,False,9,70,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.8291516104595426,1,valid_win,367.10709510000015,47,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,False,10,71,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.18020140933969842,0,invalid_lose,371.33893890000036,47,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,False,11,72,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.613937066725365,1,valid_win,375.6374658000004,48,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,False,12,73,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.8528608206694104,1,valid_win,380.4025414000007,49,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,False,13,74,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.47999536515559493,1,valid_win,384.9343445000004,50,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,False,14,75,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.029856835985329844,0,invalid_lose,389.2668119,50,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,False,15,76,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7270129194208675,1,valid_win,393.83163440000044,51,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,False,16,77,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.6326110573441908,1,valid_win,398.1976321000002,52,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,False,17,78,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.8784916673461374,1,valid_win,402.64477609999994,53,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,False,18,79,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.14635810756263723,0,invalid_lose,406.8605049000007,53,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,False,19,80,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5241878662045167,1,valid_win,411.3939532000004,54,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,exp1.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,482.45011989999966,83.0,2.917919499999698,"[(83.0, 2.917919499999698)]",83.0,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,exp2.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,486.32124420000036,19.0,2.310087900000326,"[(19.0, 2.310087900000326)]",,19.0,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,exp3.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,489.75137600000016,18.0,2.8805099999999584,"[(18.0, 2.8805099999999584)]",,,18.0,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,exp4.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,493.6178238000002,70.0,2.9368122000005314,"[(70.0, 2.9368122000005314)]",,,,70.0,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,False,20,81,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.2541921053930425,1,valid_win,433.23490930000025,55,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,False,21,82,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.955148575015003,1,valid_win,437.6674049000003,56,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,False,22,83,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.5981273242334413,1,valid_win,441.91486650000024,57,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,False,23,84,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.48734051874044837,0,valid_lose,446.0640405000004,57,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,False,24,85,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.3035304721710733,1,valid_win,450.16341100000045,58,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,False,25,86,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.49556543271013564,1,valid_win,456.2601007000003,59,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,False,26,87,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.8691200249725018,1,valid_win,460.3920848000007,60,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,False,27,88,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9764554883511627,1,valid_win,465.44030010000006,61,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,False,28,89,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.009836764016420085,0,invalid_lose,470.0389713000004,61,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,False,29,90,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.8421715691452619,1,valid_win,474.4538078000005,62,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,False,30,91,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.8734863990840045,1,valid_win,478.8858327000007,63,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,False,31,92,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.8321410607500382,1,valid_win,483.4512938000007,64,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,False,32,93,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.23256649096998627,0,invalid_lose,487.6656931000007,64,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,False,33,94,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9873982430425524,1,valid_win,491.7479589000004,65,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,False,34,95,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.2754613840237343,0,valid_lose,495.8466044000006,65,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,False,35,96,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.808258893254137,1,valid_win,500.64546060000066,66,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,False,36,97,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.9218189607011336,1,valid_win,504.84326539999984,67,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,False,37,98,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.3372009942827753,1,valid_win,510.37491039999986,68,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,False,38,99,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.042539212927735104,0,invalid_lose,514.9073683000006,68,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,20,20,20,,,,,,,,,False,39,100,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.41848079248951575,1,valid_win,519.1054038000002,69,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,exp1.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,590.1548721999998,100.0,2.8430551000001287,"[(100.0, 2.8430551000001287)]",100.0,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,exp2.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,593.9685673000004,None,None,[],,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,exp3.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,598.1734964999996,33.0,3.9378907999998773,"[(33.0, 3.9378907999998773)]",,,33.0,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
,,,exp4.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,603.2472649000001,58.0,1.7107270000005883,"[(58.0, 1.7107270000005883)]",,,,58.0,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,False,40,101,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.9880740742125531,0,valid_lose,541.2819712999999,69,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,False,41,102,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.029743418793225396,0,invalid_lose,545.3298171000006,69,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,False,42,103,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.2651354917435046,1,valid_win,551.0613249000007,70,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,4,4,4,,,,,,,,,False,43,104,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.518574949304319,0,valid_lose,555.4768196000005,70,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,5,5,5,,,,,,,,,False,44,105,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.30702654108296223,1,valid_win,559.9084962000006,71,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,6,6,6,,,,,,,,,False,45,106,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.8922656838839863,0,valid_lose,564.1416859000001,71,,,,,,,,,,,,,,,sub_998,2024-12-02_14h55.31.931,Reversal,2023.1.3,60.024694158976814,2,
