trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp3.png,estimation_exp4.png,estimation_exp1.png,estimation_exp2.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
13,exp3.png,exp4.png,,2,0,2,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,52,53,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.6072063782591153,1,valid_win,310.36004989999947,33,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
14,exp1.png,exp2.png,,2,0,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,53,54,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.7588927651003394,1,valid_win,314.59170259999973,34,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
15,exp3.png,exp4.png,,2,0,2,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,54,55,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.8229794363065968,1,valid_win,318.62435989999994,35,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
16,exp1.png,exp2.png,,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,55,56,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.715881003455196,1,valid_win,322.7069443999999,36,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
17,exp3.png,exp4.png,,2,0,2,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,56,57,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.5568208483823568,1,valid_win,327.02089669999987,37,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
18,exp1.png,exp2.png,,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,57,58,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.8092604400443878,1,valid_win,331.28703159999986,38,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
19,exp3.png,exp4.png,,2,0,2,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,58,59,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp4.png,exp3.png,1,3,reversed,correct,0.3590623449483067,1,valid_win,335.5359233999998,39,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
20,exp1.png,exp2.png,,2,0,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,59,60,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.29927732846348987,1,valid_win,339.8502609999996,40,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,exp1.png,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.6782751999999,11.0,3.1578518000005715,"[(11.0, 3.1578518000005715)]",,,11.0,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,exp2.png,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.8834919000001,100.0,1.8270370000000185,"[(100.0, 1.8270370000000185)]",,,,100.0,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,exp3.png,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.8643992999996,9.0,2.10978410000007,"[(9.0, 2.10978410000007)]",9.0,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,exp4.png,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.0680790999995,95.0,2.8452852999998868,"[(95.0, 2.8452852999998868)]",,95.0,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,False,0,61,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.4855844760675704,0,valid_lose,358.4116432999999,40,,,,,,,,,356.7433231999994,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,False,1,62,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.29708877059516803,0,valid_lose,363.27711589999944,40,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,False,2,63,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.5557708570542091,0,valid_lose,367.5409082999995,40,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,False,3,64,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.8835841168184647,1,valid_win,372.0229422000002,41,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,False,4,65,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.1302080948170532,0,invalid_lose,376.47060819999933,41,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,False,5,66,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.12773385575676477,0,invalid_lose,380.86955359999956,41,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,False,6,67,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.06570720873165103,1,invalid_win,385.2862834999996,42,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,False,7,68,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.417133795485344,1,valid_win,390.08286339999995,43,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,False,8,69,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.6012650301078895,1,valid_win,395.46645199999966,44,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,False,9,70,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.9846976230166082,1,valid_win,399.99755689999984,45,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,False,10,71,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.5202416513709063,1,valid_win,405.0123931999997,46,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,False,11,72,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.8910346840758431,1,valid_win,409.5429342999996,47,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,False,12,73,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.6581705466799556,1,valid_win,414.12495919999947,48,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,False,13,74,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.44719234883867864,1,valid_win,418.69172549999985,49,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,False,14,75,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.48815704413267,1,valid_win,423.90513269999974,50,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,False,15,76,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.07037784173718553,0,invalid_lose,428.3369867000001,50,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,False,16,77,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.4448437831434292,1,valid_win,432.8529994999999,51,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,False,17,78,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5837308097384627,1,valid_win,437.55111229999966,52,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,False,18,79,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.2742691528411926,1,valid_win,442.4166170999997,53,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,False,19,80,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.582179867093835,1,valid_win,447.18041279999943,54,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,exp1.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,558.9958900000001,13.0,2.083329999999478,"[(13.0, 2.083329999999478)]",,,13.0,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,exp2.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,562.1559428,84.0,1.6169238000002224,"[(84.0, 1.6169238000002224)]",,,,84.0,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,exp3.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,564.7155385999995,100.0,1.4037061999997604,"[(100.0, 1.4037061999997604)]",100.0,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,exp4.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,567.1673804000002,73.0,1.6288303000001179,"[(73.0, 1.6288303000001179)]",,73.0,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,False,20,81,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.2894406002602501,0,valid_lose,462.4098366999997,54,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,False,21,82,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.1502103122345464,1,invalid_win,467.05696179999995,55,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,False,22,83,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.08854019634133392,0,invalid_lose,471.6732121999994,55,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,False,23,84,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.7970597101340643,0,valid_lose,476.0048188999999,55,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,False,24,85,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.2097487322777718,1,invalid_win,481.33657499999936,56,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,False,25,86,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.1436224660968607,0,invalid_lose,485.8519658999994,56,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,False,26,87,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.1628429963705018,1,invalid_win,491.3818543999996,57,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,False,27,88,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.48660927229456186,0,valid_lose,495.5140885999999,57,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,False,28,89,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.06273116361398823,1,invalid_win,500.4792523999995,58,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,False,29,90,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.05189713262143558,1,invalid_win,506.99337509999987,59,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,False,30,91,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.271750354211738,0,valid_lose,511.6256982999994,59,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,False,31,92,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.8945154974294526,0,valid_lose,517.0400051999995,59,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,False,32,93,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.621317443024303,1,valid_win,521.7718229000002,60,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,False,33,94,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.8617886989223446,1,valid_win,527.2699616999998,61,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,False,34,95,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.203753708005032,0,invalid_lose,532.4025535000001,61,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,False,35,96,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.010994291398444989,0,invalid_lose,537.0335192000002,61,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,False,36,97,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,4,exp3.png,exp4.png,0,4,reversed,correct,0.8373138462904004,1,valid_win,547.3960437999995,62,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,False,37,98,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.6715716171297169,0,valid_lose,552.2295304999998,62,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,False,38,99,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.8817480863889717,0,valid_lose,557.3097459,62,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,20,20,20,,,,,,,,,False,39,100,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,4,exp2.png,exp1.png,1,1,non-reversed,correct,0.5691576492060555,1,valid_win,562.6915911999995,63,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,exp1.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,674.5066022999999,64.0,2.153970400000617,"[(64.0, 2.153970400000617)]",,,64.0,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,exp2.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,677.4606161000002,26.0,3.1762755999998262,"[(31.0, 2.160375700000259), (26.0, 3.1762755999998262)]",,,,26.0,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,exp3.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,681.6700294000002,60.0,3.587675999999192,"[(60.0, 3.587675999999192)]",60.0,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
,,,exp4.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,686.0150065999997,64.0,1.604707600000438,"[(64.0, 1.604707600000438)]",,64.0,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,False,40,101,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.9932458494382752,0,valid_lose,583.9351932,63,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,False,41,102,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.5789614383156813,0,valid_lose,589.5826177999998,63,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,False,42,103,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,4,exp3.png,exp4.png,1,3,reversed,incorrect,0.4130539404461764,0,valid_lose,594.4974007000001,63,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,4,4,4,,,,,,,,,False,43,104,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,4,exp2.png,exp1.png,0,2,non-reversed,incorrect,0.20057803368378202,1,invalid_win,600.5787211999996,64,,,,,,,,,,,,,,,sub_1024,2025-04-06_16h49.08.762,Reversal,2023.1.3,59.892863645606916,4,
