trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp4.png,estimation_exp1.png,estimation_exp3.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
13,exp3.png,exp4.png,,2,0,2,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,53,54,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.020826754853169427,1,invalid_win,382.2355247000005,27,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
14,exp1.png,exp2.png,,2,0,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,54,55,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.08855674897983845,1,invalid_win,387.40064260000054,28,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
15,exp3.png,exp4.png,,2,0,2,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,55,56,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7489072329086398,1,valid_win,392.2324066000001,29,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
16,exp1.png,exp2.png,,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,56,57,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.19494477142451927,0,invalid_lose,398.1968661000001,29,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
17,exp3.png,exp4.png,,2,0,2,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,57,58,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.22629350841779738,0,invalid_lose,403.0950620000003,29,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
18,exp1.png,exp2.png,,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,58,59,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.018088949975699764,1,invalid_win,412.4594858999999,30,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
19,exp3.png,exp4.png,,2,0,2,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,59,60,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.1727746482533753,1,invalid_win,419.25624620000053,31,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
20,exp1.png,exp2.png,,2,0,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
,,,exp1.png,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.1442199000003,58.0,2.673779700000523,"[(58.0, 2.673779700000523)]",,,58.0,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
,,,exp2.png,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.8833756000004,None,None,[],,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
,,,exp3.png,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.5836380000001,56.0,1.8945346000000427,"[(56.0, 1.8945346000000427)]",,,,56.0,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
,,,exp4.png,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.4816828000003,55.0,1.7274202999997215,"[(55.0, 1.7274202999997215)]",,55.0,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
0,exp1.png,exp2.png,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,60,61,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.9247501647235424,1,valid_win,439.58277720000024,32,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
1,exp3.png,exp4.png,,3,0,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,61,62,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.5447396484387542,1,valid_win,444.63092060000054,33,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
2,exp1.png,exp2.png,,3,0,3,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,62,63,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.9406475340763801,1,valid_win,449.82960550000007,34,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
3,exp3.png,exp4.png,,3,0,3,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,63,64,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9217993573542205,1,valid_win,455.6609004000002,35,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
4,exp1.png,exp2.png,,3,0,3,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,64,65,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.856173979739642,0,valid_lose,462.9580321000003,35,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
5,exp3.png,exp4.png,,3,0,3,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,65,66,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.46548540853972364,1,valid_win,468.4561647999999,36,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
6,exp1.png,exp2.png,,3,0,3,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,66,67,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.15345031308284784,0,invalid_lose,473.68762510000033,36,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
7,exp3.png,exp4.png,,3,0,3,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,67,68,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.13137236559843635,0,invalid_lose,479.68629730000066,36,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
8,exp1.png,exp2.png,,3,0,3,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,68,69,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.21503007398955343,1,invalid_win,485.4173854999999,37,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
9,exp3.png,exp4.png,,3,0,3,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,69,70,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.898985616572862,0,valid_lose,494.01454600000034,37,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
10,exp1.png,exp2.png,,3,0,3,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,70,71,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.04430387571471517,1,invalid_win,499.19613860000027,38,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
11,exp3.png,exp4.png,,3,0,3,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,71,72,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.24073146219528707,0,invalid_lose,506.1935954999999,38,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
12,exp1.png,exp2.png,,3,0,3,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,72,73,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8270030457372709,1,valid_win,512.5080233000008,39,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
13,exp3.png,exp4.png,,3,0,3,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,73,74,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.5665623417066084,1,valid_win,523.1209701000007,40,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
14,exp1.png,exp2.png,,3,0,3,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,74,75,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.9797327697375857,1,valid_win,527.8362362000007,41,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
15,exp3.png,exp4.png,,3,0,3,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,75,76,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7645119937668698,1,valid_win,533.7845078,42,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
16,exp1.png,exp2.png,,3,0,3,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,76,77,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.4745244444921697,1,valid_win,543.597917,43,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
17,exp3.png,exp4.png,,3,0,3,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,77,78,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.032904260325959056,0,invalid_lose,548.2795190000006,43,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
18,exp1.png,exp2.png,,3,0,3,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,78,79,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.20628720213364915,0,invalid_lose,554.6772730000002,43,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
19,exp3.png,exp4.png,,3,0,3,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,79,80,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3834897767837634,1,valid_win,559.2927792999999,44,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
20,exp1.png,exp2.png,,3,0,3,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
,,,exp1.png,3,0,3,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.1711452000009,59.0,2.481911500000024,"[(59.0, 2.481911500000024)]",,,59.0,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
,,,exp2.png,3,0,3,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.7863303000004,None,None,[],,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
,,,exp3.png,3,0,3,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.2862867000003,None,None,[],,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
,,,exp4.png,3,0,3,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.8525176000003,55.0,1.5955958000004102,"[(55.0, 1.5955958000004102)]",,55.0,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,False,0,81,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp1.png,exp2.png,1,3,reversed,incorrect,0.2896465167133597,0,valid_lose,576.1051723,44,,,,,,,,,573.0146536000002,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,False,1,82,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.9522928450079905,0,valid_lose,584.2671,44,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,False,2,83,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.4742951547657005,1,valid_win,589.9316923000006,45,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,False,3,84,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.42874813241216725,0,valid_lose,594.8303831000003,45,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,False,4,85,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.9904195196093782,1,valid_win,599.5961770000004,46,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,False,5,86,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6926469526786986,1,valid_win,605.1933502000002,47,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,False,6,87,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.6251280777375167,1,valid_win,611.1245225000002,48,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,False,7,88,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8307172704733066,1,valid_win,621.1379915000007,49,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,False,8,89,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.025115175880406015,0,invalid_lose,625.8198761000003,49,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,False,9,90,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.2808664603983494,1,valid_win,631.0514354000006,50,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,False,10,91,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.26114580643755103,1,valid_win,636.6492793000007,51,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,False,11,92,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.7918646255917932,1,valid_win,641.2814075000006,52,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,False,12,93,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp1.png,exp2.png,1,3,reversed,incorrect,0.2859674233169919,0,valid_lose,649.4117893000002,52,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,False,13,94,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.413063344696068,1,valid_win,655.0429952000004,53,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,False,14,95,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.9279273721707257,1,valid_win,660.5411254,54,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,False,15,96,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.254752883681849,1,valid_win,665.2401477000003,55,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,False,16,97,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.5210673365794375,1,valid_win,673.0202763000007,56,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,False,17,98,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.5598613284802694,1,valid_win,677.5688313,57,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,False,18,99,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.874065348014408,1,valid_win,683.13328,58,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,False,19,100,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9585581439123944,1,valid_win,688.1314534000003,59,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
,,,exp1.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,892.0185565000002,69.0,2.323798800000077,"[(69.0, 2.323798800000077)]",,,69.0,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
,,,exp2.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,896.0316387000003,60.0,5.844101100000444,"[(60.0, 5.844101100000444)]",60.0,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
,,,exp3.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,903.1069663000007,None,None,[],,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
,,,exp4.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,909.7888531000008,57.0,4.792056899999807,"[(57.0, 4.792056899999807)]",,57.0,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,False,20,101,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp1.png,exp2.png,1,3,reversed,incorrect,0.4419527658707795,0,valid_lose,716.9053991000001,59,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,False,21,102,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.97349727871299,1,valid_win,722.8865001000004,60,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,False,22,103,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.57908273562236,1,valid_win,729.1175932000006,61,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,False,23,104,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.42667691842038424,1,valid_win,735.7988335,62,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,False,24,105,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.4901678050430158,1,valid_win,741.8304510000007,63,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,False,25,106,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9883398642454289,1,valid_win,747.2790402999999,64,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,False,26,107,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp1.png,exp2.png,0,4,reversed,correct,0.6292777080190549,1,valid_win,752.6100943000001,65,,,,,,,,,,,,,,,sub_683,2024-05-05_11h02.27.433,Reversal,2023.1.3,60.279746246370124,3,
